X,Y,Z,Land,Sea,LandUse,ClRiver50m,CRiver100m
274387.5,3118242.5,539.9099731,1,0,Arid land,1,1
274487.5,3118242.5,591.039978,1,0,Arid land,,
274587.5,3118242.5,618.1599731,1,0,Arid land,,
274687.5,3118242.5,701.5200195,1,0,Arid land,,
274787.5,3118242.5,758.5800171,1,0,Arid land,,
269287.5,3118342.5,0,0,1,,,
269387.5,3118342.5,0,0,1,,,
269487.5,3118342.5,0,0,1,,,
269587.5,3118342.5,0,0,1,,,
269687.5,3118342.5,0,0,1,,,
269787.5,3118342.5,0,0,1,,,
269887.5,3118342.5,0,0,1,,,
269987.5,3118342.5,0,0,1,,,
270087.5,3118342.5,0,0,1,,,
270187.5,3118342.5,0,0,1,,,
270287.5,3118342.5,0,0,1,,,
270387.5,3118342.5,0,0,1,,,
270487.5,3118342.5,0,0,1,,,
270587.5,3118342.5,0,0,1,,,
270687.5,3118342.5,0.358999997,1,0,Arid land,,
270787.5,3118342.5,22.90999985,1,0,Arid land,1,1
270887.5,3118342.5,39.88999939,1,0,Arid land,1,1
270987.5,3118342.5,87.58000183,1,0,Arid land,,
271087.5,3118342.5,117.3499985,1,0,Agriculture,,
271187.5,3118342.5,126.2699966,1,0,Agriculture,1,1
271287.5,3118342.5,137.3500061,1,0,Arid land,,
271387.5,3118342.5,124.6999969,1,0,Arid land,,
271487.5,3118342.5,117.8799973,1,0,Arid land,,
271587.5,3118342.5,123.7200012,1,0,Arid land,1,1
271687.5,3118342.5,138.5200043,1,0,Arid land,1,1
271787.5,3118342.5,134.2599945,1,0,Arid land,1,1
271887.5,3118342.5,152.8300018,1,0,Arid land,1,1
271987.5,3118342.5,175.8600006,1,0,Arid land,1,1
272087.5,3118342.5,201.4100037,1,0,Arid land,,
272187.5,3118342.5,225.7899933,1,0,Arid land,,
272287.5,3118342.5,286.7900085,1,0,Arid land,,
272387.5,3118342.5,296.480011,1,0,Arid land,,
272487.5,3118342.5,326.25,1,0,Arid land,,
272587.5,3118342.5,351.1199951,1,0,Arid land,,
272687.5,3118342.5,358.5299988,1,0,Arid land,,
272787.5,3118342.5,364.9400024,1,0,Arid land,,
272887.5,3118342.5,347.3399963,1,0,Arid land,,
272987.5,3118342.5,340.269989,1,0,Arid land,,
273087.5,3118342.5,390.0400085,1,0,Arid land,,
273187.5,3118342.5,413.269989,1,0,Arid land,,
273287.5,3118342.5,444.3099976,1,0,Arid land,,
273387.5,3118342.5,480.75,1,0,Arid land,,
273487.5,3118342.5,543.4699707,1,0,Arid land,,
273587.5,3118342.5,574.6699829,1,0,Arid land,,
273687.5,3118342.5,540.4400024,1,0,Arid land,,
273787.5,3118342.5,509.0299988,1,0,Arid land,,
273887.5,3118342.5,552.3400269,1,0,Arid land,,
273987.5,3118342.5,479.5799866,1,0,Arid land,,
274087.5,3118342.5,490.8599854,1,0,Arid land,1,1
274187.5,3118342.5,493.7399902,1,0,Arid land,,
274287.5,3118342.5,527.5200195,1,0,Arid land,1,1
274387.5,3118342.5,537.7600098,1,0,Arid land,1,1
274487.5,3118342.5,550.710022,1,0,Arid land,1,1
274587.5,3118342.5,593.289978,1,0,Arid land,,
274687.5,3118342.5,690.1599731,1,0,Arid land,,
274787.5,3118342.5,729.460022,1,0,Arid land,,
269287.5,3118442.5,0,0,1,,,
269387.5,3118442.5,0,0,1,,,
269487.5,3118442.5,0,0,1,,,
269587.5,3118442.5,0,0,1,,,
269687.5,3118442.5,0,0,1,,,
269787.5,3118442.5,0,0,1,,,
269887.5,3118442.5,0,0,1,,,
269987.5,3118442.5,0,0,1,,,
270087.5,3118442.5,0,0,1,,,
270187.5,3118442.5,0,0,1,,,
270287.5,3118442.5,0,0,1,,,
270387.5,3118442.5,0,0,1,,,
270487.5,3118442.5,0,0,1,,,
270587.5,3118442.5,0,0,1,,,
270687.5,3118442.5,1.981999993,1,0,Arid land,1,1
270787.5,3118442.5,31.79000092,1,0,Arid land,,
270887.5,3118442.5,45.04000092,1,0,Arid land,,
270987.5,3118442.5,53.65999985,1,0,Arid land,,
271087.5,3118442.5,112.9300003,1,0,Arid land,,
271187.5,3118442.5,120.4199982,1,0,Arid land,,
271287.5,3118442.5,102.1800003,1,0,Arid land,1,1
271387.5,3118442.5,77.51999664,1,0,Arid land,1,1
271487.5,3118442.5,118.7600021,1,0,Arid land,1,1
271587.5,3118442.5,137.0800018,1,0,Arid land,,
271687.5,3118442.5,151.8399963,1,0,Arid land,,
271787.5,3118442.5,157.7599945,1,0,Arid land,,
271887.5,3118442.5,197.8999939,1,0,Arid land,,
271987.5,3118442.5,213.0099945,1,0,Arid land,,
272087.5,3118442.5,235.9499969,1,0,Arid land,,
272187.5,3118442.5,256.1099854,1,0,Arid land,,
272287.5,3118442.5,313.0100098,1,0,Arid land,,
272387.5,3118442.5,304.8599854,1,0,Arid land,,
272487.5,3118442.5,307.5599976,1,0,Arid land,,
272587.5,3118442.5,323.4100037,1,0,Arid land,,
272687.5,3118442.5,311.5100098,1,0,Arid land,,
272787.5,3118442.5,321.769989,1,0,Arid land,,
272887.5,3118442.5,292.3399963,1,0,Arid land,,
272987.5,3118442.5,334.8099976,1,0,Arid land,1,1
273087.5,3118442.5,346.6300049,1,0,Arid land,1,1
273187.5,3118442.5,378.3800049,1,0,Arid land,,
273287.5,3118442.5,417.6300049,1,0,Arid land,,
273387.5,3118442.5,459.3900146,1,0,Arid land,,
273487.5,3118442.5,505.1799927,1,0,Arid land,,
273587.5,3118442.5,526.6300049,1,0,Arid land,,
273687.5,3118442.5,526.0100098,1,0,Arid land,,
273787.5,3118442.5,487.2200012,1,0,Arid land,,
273887.5,3118442.5,527.789978,1,0,Arid land,,
273987.5,3118442.5,460.1400146,1,0,Arid land,1,1
274087.5,3118442.5,441.1099854,1,0,Arid land,1,1
274187.5,3118442.5,506.8200073,1,0,Arid land,,
274287.5,3118442.5,482.7399902,1,0,Arid land,1,1
274387.5,3118442.5,557.8900146,1,0,Arid land,,
274487.5,3118442.5,595.9400024,1,0,Arid land,,
274587.5,3118442.5,623.0499878,1,0,Arid land,1,1
274687.5,3118442.5,683.5200195,1,0,Arid land,1,1
274787.5,3118442.5,715.9799805,1,0,Arid land,1,1
269287.5,3118542.5,0,0,1,,,
269387.5,3118542.5,0,0,1,,,
269487.5,3118542.5,0,0,1,,,
269587.5,3118542.5,0,0,1,,,
269687.5,3118542.5,0,0,1,,,
269787.5,3118542.5,0,0,1,,,
269887.5,3118542.5,0,0,1,,,
269987.5,3118542.5,0,0,1,,,
270087.5,3118542.5,0,0,1,,,
270187.5,3118542.5,0,0,1,,,
270287.5,3118542.5,0,0,1,,,
270387.5,3118542.5,0,0,1,,,
270487.5,3118542.5,0,0,1,,,
270587.5,3118542.5,0,1,0,Arid land,,
270687.5,3118542.5,68.61000061,1,0,Arid land,,
270787.5,3118542.5,63.25,1,0,Arid land,1,1
270887.5,3118542.5,65.45999908,1,0,Arid land,1,1
270987.5,3118542.5,63.56999969,1,0,Arid land,1,1
271087.5,3118542.5,23.72999954,1,0,Arid land,,
271187.5,3118542.5,44.93000031,1,0,Arid land,,
271287.5,3118542.5,58.20000076,1,0,Arid land,1,1
271387.5,3118542.5,72.95999908,1,0,Arid land,1,1
271487.5,3118542.5,75.26999664,1,0,Arid land,1,1
271587.5,3118542.5,75.29000092,1,0,Arid land,1,1
271687.5,3118542.5,100.4599991,1,0,Arid land,,
271787.5,3118542.5,136.25,1,0,Arid land,,
271887.5,3118542.5,171.8000031,1,0,Arid land,,
271987.5,3118542.5,172.4199982,1,0,Arid land,,
272087.5,3118542.5,185.5299988,1,0,Arid land,,
272187.5,3118542.5,208.0500031,1,0,Arid land,,
272287.5,3118542.5,219.1499939,1,0,Arid land,,
272387.5,3118542.5,227.4900055,1,0,Arid land,,
272487.5,3118542.5,256.6900024,1,0,Arid land,,
272587.5,3118542.5,262.769989,1,0,Arid land,,
272687.5,3118542.5,255.9299927,1,0,Arid land,,
272787.5,3118542.5,268.2600098,1,0,Arid land,,
272887.5,3118542.5,252.1300049,1,0,Arid land,1,1
272987.5,3118542.5,271.6300049,1,0,Arid land,1,1
273087.5,3118542.5,335.519989,1,0,Arid land,,
273187.5,3118542.5,374.8500061,1,0,Arid land,,
273287.5,3118542.5,406.0799866,1,0,Arid land,,
273387.5,3118542.5,428.8800049,1,0,Arid land,,
273487.5,3118542.5,439.8399963,1,0,Arid land,1,1
273587.5,3118542.5,479.8999939,1,0,Arid land,,
273687.5,3118542.5,503.2399902,1,0,Arid land,,
273787.5,3118542.5,457.0899963,1,0,Arid land,,
273887.5,3118542.5,429.1600037,1,0,Arid land,,
273987.5,3118542.5,445.7900085,1,0,Arid land,1,1
274087.5,3118542.5,398.4500122,1,0,Arid land,1,1
274187.5,3118542.5,439.4500122,1,0,Arid land,1,1
274287.5,3118542.5,523.7000122,1,0,Arid land,,
274387.5,3118542.5,568.6099854,1,0,Arid land,,
274487.5,3118542.5,601.9199829,1,0,Arid land,,
274587.5,3118542.5,639.5599976,1,0,Arid land,,
274687.5,3118542.5,702.289978,1,0,Arid land,,
274787.5,3118542.5,714.0599976,1,0,Arid land,,
269287.5,3118642.5,0,0,1,,,
269387.5,3118642.5,0,0,1,,,
269487.5,3118642.5,0,0,1,,,
269587.5,3118642.5,0,0,1,,,
269687.5,3118642.5,0,0,1,,,
269787.5,3118642.5,0,0,1,,,
269887.5,3118642.5,0,0,1,,,
269987.5,3118642.5,0,0,1,,,
270087.5,3118642.5,0,0,1,,,
270187.5,3118642.5,0,0,1,,,
270287.5,3118642.5,0,0,1,,,
270387.5,3118642.5,0,0,1,,,
270487.5,3118642.5,0,0,1,,,
270587.5,3118642.5,0,1,0,Arid land,,
270687.5,3118642.5,80.77999878,1,0,Arid land,,
270787.5,3118642.5,114.6100006,1,0,Arid land,,
270887.5,3118642.5,122.2799988,1,0,Arid land,,
270987.5,3118642.5,110.5400009,1,0,Arid land,,
271087.5,3118642.5,52.77999878,1,0,Arid land,1,1
271187.5,3118642.5,30.65299988,1,0,Arid land,1,1
271287.5,3118642.5,34.75999832,1,0,Arid land,1,1
271387.5,3118642.5,68.66000366,1,0,Arid land,1,1
271487.5,3118642.5,102.8099976,1,0,Arid land,,
271587.5,3118642.5,97.68000031,1,0,Arid land,1,1
271687.5,3118642.5,85.16999817,1,0,Arid land,,
271787.5,3118642.5,108.2699966,1,0,Arid land,,
271887.5,3118642.5,147.7599945,1,0,Arid land,,
271987.5,3118642.5,176.2400055,1,0,Arid land,,
272087.5,3118642.5,211.3200073,1,0,Arid land,,
272187.5,3118642.5,237.6199951,1,0,Arid land,,
272287.5,3118642.5,179.2200012,1,0,Arid land,,
272387.5,3118642.5,224.4900055,1,0,Arid land,,
272487.5,3118642.5,233.0700073,1,0,Arid land,,
272587.5,3118642.5,220.8899994,1,0,Arid land,,
272687.5,3118642.5,238.6000061,1,0,Arid land,,
272787.5,3118642.5,237.1600037,1,0,Arid land,,
272887.5,3118642.5,226.8300018,1,0,Arid land,1,1
272987.5,3118642.5,250.5399933,1,0,Arid land,,
273087.5,3118642.5,305.6000061,1,0,Arid land,,
273187.5,3118642.5,327.5499878,1,0,Arid land,,
273287.5,3118642.5,358.730011,1,0,Arid land,,
273387.5,3118642.5,394,1,0,Arid land,1,1
273487.5,3118642.5,444.8500061,1,0,Arid land,,
273587.5,3118642.5,462.4500122,1,0,Arid land,,
273687.5,3118642.5,447.9599915,1,0,Arid land,,
273787.5,3118642.5,447.0899963,1,0,Arid land,,
273887.5,3118642.5,390,1,0,Arid land,,
273987.5,3118642.5,381.3699951,1,0,Arid land,1,1
274087.5,3118642.5,425.0799866,1,0,Arid land,,
274187.5,3118642.5,484.7600098,1,0,Arid land,,
274287.5,3118642.5,568.2399902,1,0,Arid land,,
274387.5,3118642.5,614.789978,1,0,Arid land,,
274487.5,3118642.5,637.0200195,1,0,Arid land,,
274587.5,3118642.5,642.2700195,1,0,Arid land,,
274687.5,3118642.5,636.5900269,1,0,Arid land,1,1
274787.5,3118642.5,682.4099731,1,0,Arid land,1,1
269287.5,3118742.5,0,0,1,,,
269387.5,3118742.5,0,0,1,,,
269487.5,3118742.5,0,0,1,,,
269587.5,3118742.5,0,0,1,,,
269687.5,3118742.5,0,0,1,,,
269787.5,3118742.5,0,0,1,,,
269887.5,3118742.5,0,0,1,,,
269987.5,3118742.5,0,0,1,,,
270087.5,3118742.5,0,0,1,,,
270187.5,3118742.5,0,0,1,,,
270287.5,3118742.5,0,0,1,,,
270387.5,3118742.5,0,0,1,,,
270487.5,3118742.5,0,0,1,,,
270587.5,3118742.5,0,1,0,Arid land,,
270687.5,3118742.5,4.940000057,1,0,Arid land,,
270787.5,3118742.5,63.15000153,1,0,Arid land,,
270887.5,3118742.5,150.7299957,1,0,Arid land,,
270987.5,3118742.5,164.6999969,1,0,Arid land,,
271087.5,3118742.5,92.08000183,1,0,Arid land,,
271187.5,3118742.5,82.91000366,1,0,Arid land,1,1
271287.5,3118742.5,77.66000366,1,0,Arid land,,
271387.5,3118742.5,103.1200027,1,0,Arid land,,
271487.5,3118742.5,123.5699997,1,0,Arid land,,
271587.5,3118742.5,120.1600037,1,0,Arid land,1,1
271687.5,3118742.5,83.88999939,1,0,Arid land,,
271787.5,3118742.5,99.41999817,1,0,Arid land,,
271887.5,3118742.5,131.7200012,1,0,Arid land,,
271987.5,3118742.5,172.1499939,1,0,Arid land,,
272087.5,3118742.5,198.8600006,1,0,Arid land,,
272187.5,3118742.5,200.8399963,1,0,Arid land,,
272287.5,3118742.5,160.2400055,1,0,Arid land,,
272387.5,3118742.5,202.0599976,1,0,Arid land,,
272487.5,3118742.5,193.2799988,1,0,Arid land,,
272587.5,3118742.5,187.4799957,1,0,Arid land,,
272687.5,3118742.5,212.4299927,1,0,Arid land,,
272787.5,3118742.5,216.0700073,1,0,Arid land,1,1
272887.5,3118742.5,222.8000031,1,0,Arid land,1,1
272987.5,3118742.5,261.3299866,1,0,Arid land,1,1
273087.5,3118742.5,276.3500061,1,0,Arid land,1,1
273187.5,3118742.5,322.6499939,1,0,Arid land,1,1
273287.5,3118742.5,357.1900024,1,0,Arid land,,
273387.5,3118742.5,376.269989,1,0,Arid land,1,1
273487.5,3118742.5,426.1400146,1,0,Arid land,,
273587.5,3118742.5,420.1799927,1,0,Arid land,,
273687.5,3118742.5,400.5899963,1,0,Arid land,,
273787.5,3118742.5,436.7099915,1,0,Arid land,,
273887.5,3118742.5,373.5599976,1,0,Arid land,1,1
273987.5,3118742.5,406.7850037,1,0,Arid land,1,1
274087.5,3118742.5,408.3399963,1,0,Arid land,1,1
274187.5,3118742.5,457.7600098,1,0,Arid land,,
274287.5,3118742.5,533.2199707,1,0,Arid land,,
274387.5,3118742.5,573.3699951,1,0,Arid land,,
274487.5,3118742.5,588.039978,1,0,Arid land,,
274587.5,3118742.5,597.960022,1,0,Arid land,1,1
274687.5,3118742.5,637.1099854,1,0,Arid land,1,1
274787.5,3118742.5,674.8499756,1,0,Arid land,,
269287.5,3118842.5,0,0,1,,,
269387.5,3118842.5,0,0,1,,,
269487.5,3118842.5,0,0,1,,,
269587.5,3118842.5,0,0,1,,,
269687.5,3118842.5,0,0,1,,,
269787.5,3118842.5,0,0,1,,,
269887.5,3118842.5,0,0,1,,,
269987.5,3118842.5,0,0,1,,,
270087.5,3118842.5,0,0,1,,,
270187.5,3118842.5,0,0,1,,,
270287.5,3118842.5,0,0,1,,,
270387.5,3118842.5,0,0,1,,,
270487.5,3118842.5,0,0,1,,,
270587.5,3118842.5,0,0,1,,,
270687.5,3118842.5,0,1,0,Arid land,,
270787.5,3118842.5,0,1,0,Arid land,,
270887.5,3118842.5,10.39999962,1,0,Arid land,,
270987.5,3118842.5,60.49000168,1,0,Arid land,,
271087.5,3118842.5,132.9700012,1,0,Arid land,,
271187.5,3118842.5,98.73000336,1,0,Arid land,,
271287.5,3118842.5,78.66999817,1,0,Arid land,1,1
271387.5,3118842.5,121.3799973,1,0,Arid land,,
271487.5,3118842.5,127.8799973,1,0,Arid land,,
271587.5,3118842.5,127.9400024,1,0,Arid land,,
271687.5,3118842.5,118.5299988,1,0,Arid land,1,1
271787.5,3118842.5,98.87000275,1,0,Arid land,1,1
271887.5,3118842.5,103.5899963,1,0,Arid land,1,1
271987.5,3118842.5,118.1600037,1,0,Arid land,1,1
272087.5,3118842.5,142.7200012,1,0,Arid land,1,1
272187.5,3118842.5,139.5299988,1,0,Arid land,1,1
272287.5,3118842.5,151.8999939,1,0,Arid land,1,1
272387.5,3118842.5,156.6699982,1,0,Arid land,1,1
272487.5,3118842.5,161.1399994,1,0,Arid land,1,1
272587.5,3118842.5,186.3899994,1,0,Arid land,1,1
272687.5,3118842.5,200.1399994,1,0,Arid land,1,1
272787.5,3118842.5,219.6199951,1,0,Arid land,1,1
272887.5,3118842.5,228.75,1,0,Arid land,,
272987.5,3118842.5,256.9599915,1,0,Arid land,,
273087.5,3118842.5,316.9899902,1,0,Arid land,,
273187.5,3118842.5,338.6900024,1,0,Arid land,,
273287.5,3118842.5,367.9599915,1,0,Arid land,1,1
273387.5,3118842.5,338.5700073,1,0,Arid land,,
273487.5,3118842.5,374.2600098,1,0,Arid land,,
273587.5,3118842.5,363.7000122,1,0,Arid land,,
273687.5,3118842.5,355.7900085,1,0,Arid land,,
273787.5,3118842.5,383.2000122,1,0,Arid land,1,1
273887.5,3118842.5,392.8299866,1,0,Arid land,,
273987.5,3118842.5,455.5799866,1,0,Arid land,,
274087.5,3118842.5,454.3599854,1,0,Arid land,1,1
274187.5,3118842.5,442.8999939,1,0,Arid land,1,1
274287.5,3118842.5,501.1300049,1,0,Arid land,1,1
274387.5,3118842.5,508.5599976,1,0,Arid land,1,1
274487.5,3118842.5,524.25,1,0,Arid land,1,1
274587.5,3118842.5,550.5499878,1,0,Arid land,1,1
274687.5,3118842.5,629.4099731,1,0,Arid land,,
274787.5,3118842.5,678,1,0,Arid land,,
269287.5,3118942.5,0,0,1,,,
269387.5,3118942.5,0,0,1,,,
269487.5,3118942.5,0,0,1,,,
269587.5,3118942.5,0,0,1,,,
269687.5,3118942.5,0,0,1,,,
269787.5,3118942.5,0,0,1,,,
269887.5,3118942.5,0,0,1,,,
269987.5,3118942.5,0,0,1,,,
270087.5,3118942.5,0,0,1,,,
270187.5,3118942.5,0,0,1,,,
270287.5,3118942.5,0,0,1,,,
270387.5,3118942.5,0,0,1,,,
270487.5,3118942.5,0,0,1,,,
270587.5,3118942.5,0,0,1,,,
270687.5,3118942.5,0,0,1,,,
270787.5,3118942.5,0,0,1,,,
270887.5,3118942.5,0,1,0,Arid land,,
270987.5,3118942.5,0,1,0,Arid land,,
271087.5,3118942.5,165.4199982,1,0,Arid land,,
271187.5,3118942.5,141.75,1,0,Arid land,,
271287.5,3118942.5,132.0200043,1,0,Arid land,1,1
271387.5,3118942.5,120.6900024,1,0,Arid land,,
271487.5,3118942.5,150.6900024,1,0,Arid land,,
271587.5,3118942.5,161.8099976,1,0,Arid land,,
271687.5,3118942.5,118.8600006,1,0,Arid land,1,1
271787.5,3118942.5,133.0099945,1,0,Arid land,,
271887.5,3118942.5,140.9499969,1,0,Arid land,,
271987.5,3118942.5,148.6399994,1,0,Arid land,,
272087.5,3118942.5,151.8600006,1,0,Arid land,,
272187.5,3118942.5,157.1499939,1,0,Arid land,1,1
272287.5,3118942.5,140.1799927,1,0,Arid land,1,1
272387.5,3118942.5,163.5,1,0,Arid land,,
272487.5,3118942.5,176.2700043,1,0,Arid land,,
272587.5,3118942.5,184.2599945,1,0,Arid land,,
272687.5,3118942.5,229.7599945,1,0,Arid land,,
272787.5,3118942.5,238.7700043,1,0,Arid land,,
272887.5,3118942.5,266.8900146,1,0,Arid land,,
272987.5,3118942.5,306.5599976,1,0,Arid land,,
273087.5,3118942.5,309.6700134,1,0,Arid land,,
273187.5,3118942.5,300.980011,1,0,Arid land,,
273287.5,3118942.5,295.5499878,1,0,Arid land,1,1
273387.5,3118942.5,281.868988,1,0,Arid land,,
273487.5,3118942.5,294.4500122,1,0,Arid land,1,1
273587.5,3118942.5,329.9700012,1,0,Arid land,1,1
273687.5,3118942.5,338.7799988,1,0,Arid land,1,1
273787.5,3118942.5,373.1000061,1,0,Arid land,1,1
273887.5,3118942.5,402.9599915,1,0,Arid land,,
273987.5,3118942.5,445.8999939,1,0,Arid land,,
274087.5,3118942.5,494.9700012,1,0,Arid land,,
274187.5,3118942.5,536.2999878,1,0,Arid land,,
274287.5,3118942.5,551,1,0,Arid land,1,1
274387.5,3118942.5,532.4000244,1,0,Arid land,,
274487.5,3118942.5,568.039978,1,0,Arid land,,
274587.5,3118942.5,582.6799927,1,0,Arid land,,
274687.5,3118942.5,648.75,1,0,Arid land,,
274787.5,3118942.5,683.2199707,1,0,Arid land,,
269287.5,3119042.5,0,0,1,,,
269387.5,3119042.5,0,0,1,,,
269487.5,3119042.5,0,0,1,,,
269587.5,3119042.5,0,0,1,,,
269687.5,3119042.5,0,0,1,,,
269787.5,3119042.5,0,0,1,,,
269887.5,3119042.5,0,0,1,,,
269987.5,3119042.5,0,0,1,,,
270087.5,3119042.5,0,0,1,,,
270187.5,3119042.5,0,0,1,,,
270287.5,3119042.5,0,0,1,,,
270387.5,3119042.5,0,0,1,,,
270487.5,3119042.5,0,0,1,,,
270587.5,3119042.5,0,0,1,,,
270687.5,3119042.5,0,0,1,,,
270787.5,3119042.5,0,0,1,,,
270887.5,3119042.5,0,0,1,,,
270987.5,3119042.5,0,1,0,Arid land,,
271087.5,3119042.5,80.76000214,1,0,Arid land,,
271187.5,3119042.5,185.9100037,1,0,Arid land,,
271287.5,3119042.5,141.9499969,1,0,Arid land,1,1
271387.5,3119042.5,147.0399933,1,0,Arid land,,
271487.5,3119042.5,165.9900055,1,0,Arid land,,
271587.5,3119042.5,158.3600006,1,0,Arid land,1,1
271687.5,3119042.5,122.0100021,1,0,Arid land,1,1
271787.5,3119042.5,128.6100006,1,0,Arid land,1,1
271887.5,3119042.5,153.1600037,1,0,Arid land,,
271987.5,3119042.5,176.1799927,1,0,Arid land,,
272087.5,3119042.5,187.1999969,1,0,Arid land,,
272187.5,3119042.5,191.9700012,1,0,Arid land,,
272287.5,3119042.5,143.1499939,1,0,Arid land,1,1
272387.5,3119042.5,164.7100067,1,0,Arid land,,
272487.5,3119042.5,182.1600037,1,0,Arid land,,
272587.5,3119042.5,189.3800049,1,0,Arid land,,
272687.5,3119042.5,208.0399933,1,0,Arid land,,
272787.5,3119042.5,229.2200012,1,0,Arid land,,
272887.5,3119042.5,255.5599976,1,0,Arid land,,
272987.5,3119042.5,293.4299927,1,0,Arid land,,
273087.5,3119042.5,255.7400055,1,0,Arid land,,
273187.5,3119042.5,243.6300049,1,0,Arid land,1,1
273287.5,3119042.5,263.019989,1,0,Arid land,1,1
273387.5,3119042.5,303.8200073,1,0,Arid land,1,1
273487.5,3119042.5,337.5700073,1,0,Arid land,,
273587.5,3119042.5,355.0899963,1,0,Arid land,,
273687.5,3119042.5,387.8599854,1,0,Arid land,,
273787.5,3119042.5,411.3299866,1,0,Arid land,,
273887.5,3119042.5,417.5400085,1,0,Arid land,,
273987.5,3119042.5,433.2099915,1,0,Arid land,,
274087.5,3119042.5,474.3399963,1,0,Arid land,,
274187.5,3119042.5,525.2199707,1,0,Arid land,,
274287.5,3119042.5,582.0900269,1,0,Arid land,,
274387.5,3119042.5,586.3800049,1,0,Arid land,1,1
274487.5,3119042.5,585.4500122,1,0,Arid land,1,1
274587.5,3119042.5,595.3499756,1,0,Arid land,1,1
274687.5,3119042.5,625.0300293,1,0,Arid land,1,1
274787.5,3119042.5,675.5200195,1,0,Arid land,,
269287.5,3119142.5,0,0,1,,,
269387.5,3119142.5,0,0,1,,,
269487.5,3119142.5,0,0,1,,,
269587.5,3119142.5,0,0,1,,,
269687.5,3119142.5,0,0,1,,,
269787.5,3119142.5,0,0,1,,,
269887.5,3119142.5,0,0,1,,,
269987.5,3119142.5,0,0,1,,,
270087.5,3119142.5,0,0,1,,,
270187.5,3119142.5,0,0,1,,,
270287.5,3119142.5,0,0,1,,,
270387.5,3119142.5,0,0,1,,,
270487.5,3119142.5,0,0,1,,,
270587.5,3119142.5,0,0,1,,,
270687.5,3119142.5,0,0,1,,,
270787.5,3119142.5,0,0,1,,,
270887.5,3119142.5,0,0,1,,,
270987.5,3119142.5,0,1,0,Arid land,,
271087.5,3119142.5,29.72999954,1,0,Arid land,,
271187.5,3119142.5,93.61000061,1,0,Arid land,,
271287.5,3119142.5,133.9799957,1,0,Arid land,,
271387.5,3119142.5,163.3300018,1,0,Arid land,,
271487.5,3119142.5,181.9199982,1,0,Arid land,,
271587.5,3119142.5,152.6199951,1,0,Arid land,,
271687.5,3119142.5,164.4700012,1,0,Arid land,1,1
271787.5,3119142.5,129.3500061,1,0,Arid land,,
271887.5,3119142.5,151.4799957,1,0,Arid land,1,1
271987.5,3119142.5,157.9100037,1,0,Arid land,,
272087.5,3119142.5,190.0850067,1,0,Arid land,,
272187.5,3119142.5,221.7400055,1,0,Arid land,,
272287.5,3119142.5,177.1799927,1,0,Arid land,1,1
272387.5,3119142.5,153.4799957,1,0,Arid land,1,1
272487.5,3119142.5,161.6799927,1,0,Arid land,1,1
272587.5,3119142.5,177.9810028,1,0,Arid land,1,1
272687.5,3119142.5,197.1600037,1,0,Arid land,,
272787.5,3119142.5,229.7400055,1,0,Arid land,,
272887.5,3119142.5,243.0800018,1,0,Arid land,,
272987.5,3119142.5,254.5399933,1,0,Arid land,1,1
273087.5,3119142.5,233.1799927,1,0,Arid land,1,1
273187.5,3119142.5,266.8999939,1,0,Arid land,,
273287.5,3119142.5,302.6109924,1,0,Arid land,,
273387.5,3119142.5,340.9299927,1,0,Arid land,,
273487.5,3119142.5,388.0700073,1,0,Arid land,,
273587.5,3119142.5,407.6099854,1,0,Arid land,,
273687.5,3119142.5,430.230011,1,0,Arid land,,
273787.5,3119142.5,450.2000122,1,0,Arid land,,
273887.5,3119142.5,441.9899902,1,0,Arid land,,
273987.5,3119142.5,460.9100037,1,0,Arid land,,
274087.5,3119142.5,483,1,0,Arid land,,
274187.5,3119142.5,516.3800049,1,0,Arid land,,
274287.5,3119142.5,583.8699951,1,0,Arid land,,
274387.5,3119142.5,619.7399902,1,0,Arid land,,
274487.5,3119142.5,636.5499878,1,0,Arid land,,
274587.5,3119142.5,653.6400146,1,0,Arid land,,
274687.5,3119142.5,674.5900269,1,0,Arid land,,
274787.5,3119142.5,695.2800293,1,0,Arid land,1,1
269287.5,3119242.5,0,0,1,,,
269387.5,3119242.5,0,0,1,,,
269487.5,3119242.5,0,0,1,,,
269587.5,3119242.5,0,0,1,,,
269687.5,3119242.5,0,0,1,,,
269787.5,3119242.5,0,0,1,,,
269887.5,3119242.5,0,0,1,,,
269987.5,3119242.5,0,0,1,,,
270087.5,3119242.5,0,0,1,,,
270187.5,3119242.5,0,0,1,,,
270287.5,3119242.5,0,0,1,,,
270387.5,3119242.5,0,0,1,,,
270487.5,3119242.5,0,0,1,,,
270587.5,3119242.5,0,0,1,,,
270687.5,3119242.5,0,0,1,,,
270787.5,3119242.5,0,0,1,,,
270887.5,3119242.5,0,0,1,,,
270987.5,3119242.5,0,1,0,Arid land,,
271087.5,3119242.5,33.49000168,1,0,Arid land,,
271187.5,3119242.5,74.5,1,0,Arid land,,
271287.5,3119242.5,100.8899994,1,0,Arid land,,
271387.5,3119242.5,125.9499969,1,0,Arid land,,
271487.5,3119242.5,166.6199951,1,0,Arid land,,
271587.5,3119242.5,182.2200012,1,0,Arid land,,
271687.5,3119242.5,151.3500061,1,0,Arid land,1,1
271787.5,3119242.5,144.3399963,1,0,Arid land,1,1
271887.5,3119242.5,166.9400024,1,0,Arid land,1,1
